resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,48,3,0.66159999999999997,0.40993789000072922,0.40993789000072922,0.57258398630503871,41,1.2094885217924634e-14
high,48,3,0.66320000000000001,0.41128299705574428,0.41128299705574428,0.57364399843220448,41,1.4810544339391096e-14
high,48,3,0.66480000000000006,0.41264297062844529,0.41264297062844529,0.57472136516294825,41,1.7669259256533843e-14
high,48,3,0.66639999999999999,0.41401775416133335,0.41401775416133335,0.57581591605940485,42,9.4517661724039724e-15
high,48,3,0.66800000000000004,0.41540728972462282,0.41540728972462282,0.57692748204693478,42,1.1469340134152117e-14
high,48,3,0.66959999999999997,0.41681146043732126,0.41681146043732126,0.57805589540301605,42,1.3847487784940909e-14
high,48,3,0.67120000000000002,0.41823025771375399,0.41823025771375399,0.57920098974622625,42,1.6845802642988979e-14
high,48,3,0.67280000000000006,0.41966360381447426,0.41966360381447426,0.58036260002532758,43,9.2707851368136506e-15
high,48,3,0.6744,0.42111142754626768,0.42111142754626768,0.58154056250844133,43,1.1173633864915421e-14
high,48,3,0.67600000000000005,0.42257361933219362,0.42257361933219362,0.58273471477231953,43,1.3582341452276789e-14
high,48,3,0.67759999999999998,0.42405016637703469,0.42405016637703469,0.58394489569171038,43,1.6406268622339682e-14
high,48,3,0.67920000000000003,0.42554099062758394,0.42554099062758394,0.58517094542881287,44,9.2377135344729708e-15
high,48,3,0.68080000000000007,0.42704603191846358,0.42704603191846358,0.58641270542282686,44,1.1200016709915637e-14
high,48,3,0.68240000000000001,0.42856521195442093,0.42856521195442093,0.5876700183795901,44,1.3625160184417559e-14
high,48,3,0.68400000000000005,0.43009845324323309,0.43009845324323309,0.58894272826130789,44,1.6605380574193958e-14
high,48,3,0.68559999999999999,0.43164570638498295,0.43164570638498295,0.59023068027637193,45,9.413758406158135e-15
high,48,3,0.68720000000000003,0.4332069355578746,0.4332069355578746,0.59153372086926415,45,1.1642165494199452e-14
high,48,3,0.68879999999999997,0.43478205633956152,0.43478205633956152,0.59285169771055057,45,1.4032246781486716e-14
high,48,3,0.69040000000000001,0.43637096185443519,0.43637096185443519,0.59418445968696187,45,1.7162027419268957e-14
high,48,3,0.69199999999999995,0.43797364778903625,0.43797364778903625,0.59553185689155685,46,1.0076779530722286e-14
high,48,3,0.69359999999999999,0.43959004490203424,0.43959004490203424,0.59689374061397538,46,1.237015227490871e-14
high,48,3,0.69520000000000004,0.44122007801183394,0.44122007801183394,0.59826996333077009,46,1.5011344369864474e-14
high,48,3,0.69679999999999997,0.44286365062113647,0.44286365062113647,0.59966037869582556,46,1.8399036275286221e-14
high,48,3,0.69840000000000002,0.44452074877971293,0.44452074877971293,0.60106484153085826,47,1.0951538745365993e-14
high,48,3,0.69999999999999996,0.44619129746674002,0.44619129746674002,0.60248320781599829,47,1.3541363764983868e-14
high,48,3,0.7016,0.44787525637972531,0.44787525637972531,0.603915334680453,47,1.6477332762434128e-14
high,48,3,0.70320000000000005,0.44957253264887581,0.44957253264887581,0.60536108039324965,48,1.0018994687754122e-14
high,48,3,0.70479999999999998,0.45128307167996562,0.45128307167996562,0.60682030435405809,48,1.2292442713566807e-14
high,48,3,0.70640000000000003,0.45300677449509108,0.45300677449509108,0.60829286708409336,48,1.5240925301929602e-14
high,48,3,0.70799999999999996,0.45474365636139213,0.45474365636139213,0.60977863021709344,48,1.8639863717127457e-14
high,48,3,0.70960000000000001,0.45649367415244935,0.45649367415244935,0.6112774564903789,49,1.1453069090685513e-14
high,48,3,0.71120000000000005,0.45825667077791737,0.45825667077791737,0.61278920973598316,49,1.4129835063456765e-14
high,48,3,0.71279999999999999,0.46003261268051587,0.46003261268051587,0.61431375487186424,49,1.752499221357613e-14
high,48,3,0.71440000000000003,0.46182148191654304,0.46182148191654304,0.61585095789318933,50,1.1149379627141236e-14
high,48,3,0.71599999999999997,0.46362321171222592,0.46362321171222592,0.61740068586369135,50,1.3675970595991314e-14
high,48,3,0.71760000000000002,0.46543773889482087,0.46543773889482087,0.61896280690710592,50,1.6812357596086756e-14
high,48,3,0.71920000000000006,0.46726499502227248,0.46726499502227248,0.62053719019867348,51,1.0755110535005051e-14
high,48,3,0.7208,0.46910490127972365,0.46910490127972365,0.62212370595672006,51,1.3285183136055761e-14
high,48,3,0.72240000000000004,0.47095740667747493,0.47095740667747493,0.62372222543430744,51,1.6623020313185294e-14
high,48,3,0.72399999999999998,0.4728225309170862,0.4728225309170862,0.62533262091095243,52,1.0788486877600377e-14
high,48,3,0.72560000000000002,0.47470016741258458,0.47470016741258458,0.62695476568442221,52,1.3459079718226642e-14
high,48,3,0.72719999999999996,0.47659020905033211,0.47659020905033211,0.62858853406259296,52,1.6773233596644254e-14
high,48,3,0.7288,0.47849260794988108,0.47849260794988108,0.6302338013553811,53,1.1021741487148085e-14
high,48,3,0.73039999999999994,0.48040739648500608,0.48040739648500608,0.63189044386674575,53,1.3724644288998215e-14
high,48,3,0.73199999999999998,0.48233444571132283,0.48233444571132283,0.63355833888675106,53,1.7216582252581651e-14
high,48,3,0.73360000000000003,0.48427371307307732,0.48427371307307732,0.63523736468370506,54,1.1639501579926041e-14
high,48,3,0.73519999999999996,0.48622515945117778,0.48622515945117778,0.63692740049635821,54,1.436993623294288e-14
high,48,3,0.73680000000000001,0.48818871666402619,0.48818871666402619,0.63862832652617196,54,1.8018171364577018e-14
high,48,3,0.73839999999999995,0.49016429151297825,0.49016429151297825,0.64034002392965195,55,1.2459867471687803e-14
high,48,3,0.73999999999999999,0.49215189184669378,0.49215189184669378,0.6420623748107448,55,1.5491214252064019e-14
high,48,3,0.74160000000000004,0.49415145032850827,0.49415145032850827,0.64379526221329997,55,1.9483398845568954e-14
high,48,3,0.74319999999999997,0.4961629094010192,0.4961629094010192,0.6455385701135955,56,1.3407748035488294e-14
high,48,3,0.74480000000000002,0.49818617550211369,0.49818617550211369,0.6472921834129266,56,1.6838922404758124e-14
high,48,3,0.74639999999999995,0.50022124330629714,0.50022124330629714,0.64905598793025854,57,1.1850300475233763e-14
high,48,3,0.748,0.50226804847576034,0.50226804847576034,0.65082987039493756,57,1.4978267355118134e-14
high,48,3,0.74960000000000004,0.50432650491611264,0.50432650491611264,0.65261371843946547,57,1.8872440795103769e-14
high,48,3,0.75120000000000009,0.50639659232170187,0.50639659232170187,0.65440742059233648,58,1.3394290628201146e-14
high,48,3,0.75280000000000002,0.50847828033929987,0.50847828033929987,0.65621086627093317,58,1.7027926751502253e-14
high,48,3,0.75439999999999996,0.51057148564858401,0.51057148564858401,0.65802394577448053,59,1.2238983397179635e-14
high,48,3,0.75600000000000001,0.51267613226598974,0.51267613226598974,0.65984655027706018,59,1.5558713280973773e-14
high,48,3,0.75760000000000005,0.51479219508605756,0.51479219508605756,0.66167857182068612,59,1.9711415860200724e-14
high,48,3,0.7592000000000001,0.51691965124163386,0.51691965124163386,0.66351990330843336,60,1.4510835622791659e-14
high,48,3,0.76080000000000003,0.51905840284497262,0.51905840284497262,0.66537043849762845,60,1.8380680453621391e-14
high,48,3,0.76239999999999997,0.52120840404261271,0.52120840404261271,0.66723007199309659,61,1.3555389978438912e-14
high,48,3,0.76400000000000001,0.52336961323064168,0.52336961323064168,0.66909869924046128,61,1.7296809987198169e-14
high,48,3,0.76560000000000006,0.52554202622079793,0.52554202622079793,0.67097621651950556,62,1.3011776235526264e-14
high,48,3,0.76719999999999999,0.52772550279231523,0.52772550279231523,0.67286252093758525,62,1.6654786143334452e-14
high,48,3,0.76879999999999993,0.52992004653524538,0.52992004653524538,0.67475751042309828,63,1.2640145549091956e-14
high,48,3,0.77039999999999997,0.53212560188713909,0.53212560188713909,0.6766610837190099,63,1.6236908122256518e-14
high,48,3,0.77200000000000002,0.53434213290374422,0.53434213290374422,0.67857314037642835,64,1.2348402807142026e-14
high,48,3,0.77360000000000007,0.53656955782306082,0.53656955782306082,0.68049358074823663,64,1.5898358489647595e-14
high,48,3,0.7752,0.53880783033534196,0.53880783033534196,0.68242230598277986,65,1.2227824601961508e-14
high,48,3,0.77679999999999993,0.54105692098874913,0.54105692098874913,0.68435921801759891,65,1.5962244652289423e-14
high,48,3,0.77839999999999998,0.54331678782910509,0.54331678782910509,0.68630421957322196,66,1.2469291314617398e-14
high,48,3,0.78000000000000003,0.54558736491475157,0.54558736491475157,0.68825721414700525,66,1.617191131341852e-14
high,48,3,0.78160000000000007,0.54786859652043984,0.54786859652043984,0.69021810600702327,67,1.2796909131215546e-14
high,48,3,0.78320000000000001,0.55016043515000079,0.55016043515000079,0.69218680018601553,67,1.6622408647659008e-14
high,48,3,0.78479999999999994,0.55246285028854258,0.55246285028854258,0.69416320247537522,68,1.3266473888888019e-14
high,48,3,0.78639999999999999,0.55477580351034772,0.55477580351034772,0.69614721941919788,68,1.734354110115939e-14
high,48,3,0.78800000000000003,0.55709920782836853,0.55709920782836853,0.69813875830836802,69,1.4041539294269299e-14
high,48,3,0.78960000000000008,0.55943304503645574,0.55943304503645574,0.70013772717470446,69,1.8420131888728964e-14
high,48,3,0.79120000000000001,0.56177725265894829,0.56177725265894829,0.70214403478514964,70,1.4924099758468062e-14
high,48,3,0.79279999999999995,0.56413179532066471,0.56413179532066471,0.70415759063600636,70,1.9601438071202601e-14
high,48,3,0.7944,0.56649663864381905,0.56649663864381905,0.70617830494722611,71,1.6152709783500129e-14
high,48,3,0.79600000000000004,0.56887168729626858,0.56887168729626858,0.7082060886567394,72,1.3531763551247926e-14
high,48,3,0.79760000000000009,0.57125695947447241,0.57125695947447241,0.71024085341483634,72,1.7885482740678855e-14
high,48,3,0.79920000000000002,0.57365236275437892,0.57365236275437892,0.71228251157859468,73,1.5018296971191399e-14
high,48,3,0.80079999999999996,0.57605784623270984,0.57605784623270984,0.71433097620634933,73,1.9916206478531589e-14
high,48,3,0.8024,0.57847342858041106,0.57847342858041106,0.71638616105221142,74,1.6974375942575271e-14
high,48,3,0.80400000000000005,0.58089899557723768,0.58089899557723768,0.71844798056063297,75,1.4570055906704738e-14
high,48,3,0.80560000000000009,0.58333449555990502,0.58333449555990502,0.72051634986101099,75,1.9293557757709803e-14
high,48,3,0.80719999999999992,0.58577995871031352,0.58577995871031352,0.72259118476234196,76,1.6691599742525628e-14
high,48,3,0.80879999999999996,0.58823528379526069,0.58823528379526069,0.72467240174791914,77,1.4671337348406188e-14
high,48,3,0.81040000000000001,0.59070042398406875,0.59070042398406875,0.726759917970069,77,1.9521578397167984e-14
high,48,3,0.81200000000000006,0.59317538991926844,0.59317538991926844,0.72885365124493684,78,1.7150057759494397e-14
high,48,3,0.81359999999999999,0.59566004503585079,0.59566004503585079,0.7309535200473114,79,1.5385296385954129e-14
high,48,3,0.81519999999999992,0.59815438155623168,0.59815438155623168,0.73305944350549346,80,1.3715416253732883e-14
high,48,3,0.81679999999999997,0.60065843898185756,0.60065843898185756,0.73517134139620544,80,1.856502998001299e-14
high,48,3,0.81840000000000002,0.60317208083279528,0.60317208083279528,0.737289134139545,81,1.6805113170246867e-14
high,48,3,0.82000000000000006,0.60569522761172423,0.60569522761172423,0.73941274279397662,82,1.5270202095059221e-14
high,49,1.5,0.5,0.85008312117779627,0.85008312117779627,1.0886621079036347,25,1.5969776365606832e-14
high,49,1.5,0.50160000000000005,0.849409624167622,0.849409624167622,1.0869267419087529,25,1.861470217927968e-14
high,49,1.5,0.50319999999999998,0.84874391773672653,0.84874391773672653,1.0852043245338565,26,5.5947775336460459e-15
high,49,1.5,0.50480000000000003,0.84808597771938321,0.84808597771938321,1.0834947988446617,26,6.3492553061326065e-15
high,49,1.5,0.50639999999999996,0.84743577719790264,0.84743577719790264,1.0817981082637544,26,7.4287611356636997e-15
high,49,1.5,0.50800000000000001,0.84679332195095036,0.84679332195095036,1.0801141965683152,26,8.5847308590305625e-15
high,49,1.5,0.50960000000000005,0.84615856048319138,0.84615856048319138,1.0784430078878617,26,1.0084856217452976e-14
high,49,1.5,0.51119999999999999,0.84553149764545987,0.84553149764545987,1.0767844867020171,26,1.1823268558398389e-14
high,49,1.5,0.51280000000000003,0.84491211168613523,0.84491211168613523,1.0751385778382991,26,1.3733092726268843e-14
high,49,1.5,0.51439999999999997,0.8443003614266581,0.8443003614266581,1.0735052264699279,26,1.5882089216412699e-14
high,49,1.5,0.51600000000000001,0.84369626707221768,0.84369626707221768,1.0718843781136604,26,1.8418472606031264e-14
high,49,1.5,0.51759999999999995,0.84309978436272981,0.84309978436272981,1.0702759786276437,27,5.7832833103682361e-15
high,49,1.5,0.51919999999999999,0.84251089508903643,0.84251089508903643,1.0686799742092856,27,6.8744748820301294e-15
high,49,1.5,0.52080000000000004,0.84192959661333355,0.84192959661333355,1.0670963113931566,27,7.9354595569193963e-15
high,49,1.5,0.52239999999999998,0.84135585298785609,0.84135585298785609,1.0655249370488973,27,9.1764120347473483e-15
high,49,1.5,0.52400000000000002,0.84078965994361421,0.84078965994361421,1.0639657983791635,27,1.0831232655730035e-14
high,49,1.5,0.52559999999999996,0.84023099346920116,0.84023099346920116,1.0624188429175765,27,1.2522678036532843e-14
high,49,1.5,0.5272,0.83967984071338464,0.83967984071338464,1.0608840185267041,27,1.4606804693352147e-14
high,49,1.5,0.52880000000000005,0.83913617791177197,0.83913617791177197,1.0593612733960585,27,1.6994513359312618e-14
high,49,1.5,0.53039999999999998,0.83859999263369422,0.83859999263369422,1.0578505560401097,27,1.9830354545806277e-14
high,49,1.5,0.53200000000000003,0.83807126481831673,0.83807126481831673,1.0563518152963276,28,6.6398386907564139e-15
high,49,1.5,0.53359999999999996,0.83754998109368251,0.83754998109368251,1.0548650003232349,28,7.6559077573934843e-15
high,49,1.5,0.53520000000000001,0.83703612012319795,0.83703612012319795,1.0533900605984856,28,8.8907408788199568e-15
high,49,1.5,0.53679999999999994,0.83652967053355987,0.83652967053355987,1.0519269459169609,28,1.0412494136076874e-14
high,49,1.5,0.53839999999999999,0.836030610639241,0.836030610639241,1.0504756063888827,28,1.2327046574894773e-14
high,49,1.5,0.54000000000000004,0.83553892214542291,0.83553892214542291,1.0490359924379482,28,1.4258173630919619e-14
high,49,1.5,0.54159999999999997,0.83505459844772079,0.83505459844772079,1.0476080547994837,28,1.6784743976865685e-14
high,49,1.5,0.54320000000000002,0.83457760737509445,0.83457760737509445,1.0461917445186149,28,1.9477085623726276e-14
high,49,1.5,0.54479999999999995,0.83410795901012658,0.83410795901012658,1.0447870129484584,29,6.7919357879226709e-15
high,49,1.5,0.5464,0.83364559914586878,0.83364559914586878,1.0433938117483301,29,7.8791564648085638e-15
high,49,1.5,0.54800000000000004,0.83319054770347856,0.83319054770347856,1.0420120928819741,29,9.3727799554609228e-15
high,49,1.5,0.54959999999999998,0.83274277092897586,0.83274277092897586,1.0406418086158054,29,1.087292802666477e-14
high,49,1.5,0.55120000000000002,0.83230224765270933,0.83230224765270933,1.0392829115171764,29,1.2862949229892843e-14
high,49,1.5,0.55279999999999996,0.83186898003095766,0.83186898003095766,1.0379353544526582,29,1.4980275176045857e-14
high,49,1.5,0.5544,0.83144294182641854,0.83144294182641854,1.0365990905863405,29,1.7449833453883159e-14
high,49,1.5,0.55600000000000005,0.83102411355979722,0.83102411355979722,1.0352740733781487,30,6.3176268686995027e-15
high,49,1.5,0.55759999999999998,0.83061249349743627,0.83061249349743627,1.0339602565821795,30,7.4143866465288534e-15
high,49,1.5,0.55920000000000003,0.83020804952016702,0.83020804952016702,1.0326575942450551,30,8.6997792706735331e-15
high,49,1.5,0.56079999999999997,0.82981077622357491,0.82981077622357491,1.0313660407042933,30,1.0288131344145502e-14
high,49,1.5,0.56240000000000001,0.8294206597339342,0.8294206597339342,1.0300855505866939,30,1.2011138335598386e-14
high,49,1.5,0.56400000000000006,0.82903768341577855,0.82903768341577855,1.0288160788067466,30,1.4080369761962659e-14
high,49,1.5,0.56559999999999999,0.82866182951159739,0.82866182951159739,1.0275575805650519,30,1.6609143203391547e-14
